cod_municipio,municipio,latitud,longitud,altitud,tranquilidad,sanidad,educacion,transporte_conectividad,economia_empleo,bienestar,ocio_cultura,servicios,Indice_Global,Descripcion
1739,Villamanrique de Tajo,40.06812,-3.240428,549.4291,820.0,0.11223606618425266,0.6727058024327928,0.18363741897329772,0.41923437501760535,0.14570688444221203,0.1032183428413708,0.2856675277194721,0.2746294882301434,"Villamanrique de Tajo es un municipio español de la provincia y Comunidad de Madrid, situado en la Comarca de Las Vegas de 28,9 km² de extensión. Su término municipal es atravesado por el río Tajo.
Es una población situada en el corazón del valle medio del Tajo, que ocupa una posición central en la comarca madrileña conocida como Las Vegas, siendo la localidad más pequeña de todas las que integran esta comarca. También pertenece a la comarca histórica de la Alcarria de Chinchón.Dentro del término de Villamanrique se han encontrado restos arqueológicos dispersos que atestiguan la presencia de habitantes desde la época paleolítica, con hachas de piedra tallada y otros instrumentos de piedra, sílex y cuarcita, cuya antigüedad se remonta a más de 100.000 años. Son herramientas de las bandas de cazadores que recorrían esta zona del valle del Tajo y que dejaron las huellas a su paso en las terrazas de sedimentación del río.​
También se han localizado restos arqueológicos de los primeros tiempos históricos, como demuestra el hallazgo de fragmentos dispersos de cerámica ibérica y, sobre todo, de restos de villas romanas del Bajo Imperio en las que se han encontrado trozos de vasijas de distintos tipos, trozos de teja, pesas de telar y algunas monedas.
​​
De la época visigoda se han encontrado dos pequeñas necrópolis,​​ de poco más de 10 tumbas, que pueden ser un indicio de continuidad de habitación de las villas mencionadas anteriormente, por encontrarse bastante próximas a ellas.​
La presencia humana se acentuó y se hace más estable en el término de Villamanrique en la época musulmana.​ Es en ese momento histórico cuando aparece la aldea de Albuher, pequeño núcleo de población situada en el mismo lugar en que ahora se alza Villamanrique, y con un término que se extendía por ambas orillas del río.
Albuher contaba en el siglo XI, en que fue conquistada por el rey de Castilla Alfonso VI, con pesquerías, molinos y tierras de labor en las que debía haber regadío, porque el mismo nombre de Albuher indica que había una presa en el río o en alguno de los arroyos que desembocaban en él. También había un castillo, cuyos restos aún se conservan en un cerro al otro lado del río frente al pueblo.​​ Este castillo fue un punto de defensa importante durante las épocas del Emirato y del Califato de Córdoba (siglos VIII al X),​ pues formaba parte de la línea defensiva de la marca media, en la que también estaban integrados otros castillos vecinos como los de Oreja, Alharilla y Zorita. También jugó un papel destacado durante las invasiones almorávide y almohade, para quedar definitivamente destruido durante la Guerra de Sucesión Castellana en 1478.
Albuher sufrió durante los avances y retrocesos de la Reconquista a lo largo del siglo XII. Superada esta época fue integrado en una encomienda de la Orden de Santiago, la de Viloria o Villoria, pero en el siglo XIV se despobló, como otras aldeas cercanas, tal vez a consecuencia de las guerras civiles en Castilla, las epidemias y la política repobladora de la Orden de Santiago en la zona, en rivalidad con el Obispado de Toledo con el que tuvo un largo pleito a consecuencia del cobro de los diezmos en varias iglesias, entre ellas Albuher, Valdepuerco y Salvanés. 
Del antiguo pueblo solo quedó en uso su iglesia, que siguió incorporada al patrimonio de la Orden de Santiago con el nombre de ermita de Santa María de Albuher. Cuando en 1480 fue fundado Villamanrique, esta ermita se convirtió en su primera iglesia, por eso su patrona llevó el nombre de Nuestra Señora de Albuher, aunque con el paso de los siglos la palabra se ha convertido, ya en el XIX,en Arbuel.​
El nombre de la nueva villa está claramente relacionado con la familia Manrique, varios de cuyos miembros ocuparon puestos muy relevantes en la Orden de Santiago.

Fue Gabriel Manrique, primer conde de Osorno, comendador de Viloria y anteriormente comendador mayor de Castilla, quien le dio nombre, pues se sabe desde la Encomienda Mayor ocupó algún terreno en Albuher y que al traspasar a su hijo Pedro este cargo ocupó el de comendador del Heredamiento de Ruidera y lo permutó por Viloria.​ Su hijo y sucesor en la Encomienda Mayor de castilla, Pedro Manrique, fue quien desde su territorio atacó y destruyó el antiguo castillo de Albuher, en el que se encontraban tropas del marqués de Villena, su mayor enemigo durante la Guerra de Sucesión Castellana (1475-1479). Don Gabriel, en 1480, siendo ya comendador de Viloria dio la orden de repoblar el ""Exido de Albuher"", según consta en el libro de visitas de la Orden de ese año.​
Villamanrique siguió siendo territorio de la Orden de Santiago hasta que, en 1573, en tiempos de Felipe II, fue vendida como Villa de señorío a Doña Catalina Lasso de Castilla, junto con la Dehesa del Castillo, desgajados ambos territorios de la encomienda de Viloria.
En 1666, con el rey Carlos II, Villamanrique se convirtió en un condado, cuyo título perteneció a la familia Lasso de Castilla. Este condado se convirtió en dos en el siglo XVIII, permaneciendo dicha familia como Condes del Castillo y pasando a poseer el título de condes de Villamanrique la familia Fernández de Córdoba. Esta situación se mantuvo así hasta la desaparición del régimen señorial a principios del siglo XIX.
Durante la segunda mitad del siglo XVIII y la primera del XIX Villamanrique experimentó un crecimiento de su territorio y de su población, por dos hechos que vinieron a darle su configuración actual. El primero fue la creación de las Reales Salinas de Carcavallana, que favorecieron el aumento de la población, y el segundo la incorporación a su término municipal del territorio de Buenamesón, que perteneció a la Orden de Santiago y a su priorato de Uclés hasta la desamortización, y del que aún se conserva su convento-palacio, edificio de finales del siglo XVI y principios del XVII, remodelado en el XVIII, siendo el monumento más destacado de la localidad y uno de los más importantes de la Comarca."
1744,Villamanta,40.29961,-4.110051,550.4752,2855.0,0.8972244111570512,0.5849230093788782,0.12547146871559944,0.5248386758590635,0.8381539889703372,0.6530481453162371,0.8097977301485267,0.6333510613636706,Villamanta es un municipio y localidad española de la Comunidad de Madrid. El término municipal tiene una población de 2823 habitantes (INE 2024).La localidad está situada a una altitud de 558 m sobre el nivel del mar.​​
1757,Villamantilla,40.33805,-4.13056,550.092,1620.0,0.7772695598086891,0.5422070745143797,0.12907087069577444,0.5575292921872199,0.8108102145414465,0.09024958133428668,0.26404764892386196,0.45302632028652257,Villamantilla es un municipio y localidad española de la Comunidad de Madrid. El término municipal tiene una población de 1624 habitantes (INE 2024).La localidad está situada a una altitud de 550 m sobre el nivel del mar.​​
1760,Villanueva de la Cañada,40.44681,-4.005355,655.8425,23714.0,0.8019108961274564,0.6015648276813487,0.0632336121550034,0.8821505212553769,0.7339284229043596,0.6567636715180011,0.8398645416715023,0.6542023561875784,"Villanueva de la Cañada es un municipio español de la Comunidad de Madrid, situado en su parte occidental, al oeste de la ciudad de Madrid. Limita al norte con Valdemorillo y Villanueva del Pardillo, al este con Majadahonda, Boadilla del Monte y Villaviciosa de Odón, al sur con Brunete y al oeste con Quijorna.
Tiene una población de cerca de 24 000 habitantes (INE 2023), y cuenta con dos universidades: Alfonso X El Sabio y Camilo José Cela.
Ocupa una extensión de 34,92 km² y dista 30 km de la capital. Orográficamente, se asienta sobre una extensa llanura, en la que aparecen algunos cerros y promontorios de escasa elevación, en uno de los cuales se alza el castillo de Aulencia o de Villafranca, su principal monumento.
Actualmente existen numerosos núcleos de población al margen del casco urbano, debido al fuerte proceso de urbanización experimentado por el municipio. Guadamonte, La Raya del Palancar y Villafranca del Castillo son los más destacados.El término municipal de Villanueva de la Cañada se localiza en la parte central de la Comunidad de Madrid, al oeste de la capital de la comunidad y del estado. Se emplaza también en la cuenca del curso medio del río Guadarrama,​ a una altitud de 650 m sobre el nivel del mar."
1782,Villanueva de Perales,40.34705,-4.101031,594.7557,1718.0,0.8120087876067184,0.5677484143109689,0.14915701736010295,0.6028082615766932,0.8099321782780721,0.686936051337177,0.19741748313619467,0.546572599086561,"Villanueva de Perales es un municipio de España perteneciente a la Comunidad de Madrid. En 2024 contaba con una población de 1674 habitantes.Ubicación
La localidad está situada a una altitud de 595 m sobre el nivel del mar.​​"
1776,Villanueva del Pardillo,40.49063,-3.964322,653.1323,17994.0,0.8247063529212727,0.5858293406588697,0.05940396940066622,0.9491114246793328,0.7098558513695562,0.6678152345601148,0.7324096678737105,0.647018834494789,"Villanueva del Pardillo es un municipio y localidad española de la Comunidad de Madrid, situado a 26 kilómetros de la capital de España y enclavado en el entorno natural de la Cuenca del Guadarrama. Limita con las localidades de Majadahonda, Las Rozas de Madrid, Villanueva de la Cañada, Galapagar, Colmenarejo y Valdemorillo.​El término municipal de Villanueva del Pardillo se localiza en la parte central de la comunidad de Madrid, al oeste de la capital de la comunidad y del estado. Se emplaza también en la cuenca del curso medio del río Guadarrama,​ a una altitud de 650 m s. n. m.El término municipal de Villanueva del Pardillo, concluye en el río Guadarrama al este del municipio​"
1795,Villar del Olmo,40.33669,-3.235551,680.3748,2274.0,0.14449812000697618,0.6457214941207716,0.10059306285917746,0.8392849842742991,0.737052563687025,0.7043785042100511,0.0,0.45307553273690004,"Villar del Olmo es un municipio y localidad española de la Comunidad de Madrid. El término municipal tiene una población de 2277 habitantes (INE 2024).El término municipal está situado en el este de la Comunidad de Madrid, en la comarca de Las Vegas. Su población es de 1849 habitantes (INE 2005) y tiene una superficie de 28 km². La renta per cápita en datos de 2003 es de 8452 €/hab.
Desde Madrid puede llegarse al pueblo por la A-3, salida 22 dirección a Campo Real por la M-209 o bien por la A-2 salida M-50 dirección Valencia y en la primera salida hacia Torrejón de Ardoz por la M-206. Continuar dirección Loeches, Pozuelo del Rey y Nuevo Baztán donde ya hay carteles dirección Villar del Olmo. También desde Alcalá de Henares se puede ir dirección Loeches pero con desvío hacia Villalbilla, Varverde de Alcalá, Nuevo Baztán, y el siguiente pueblo es Villar del Olmo. Desde Alcalá de Henares hasta Villar del Olmo hay 24 km."
1809,Villarejo de Salvanés,40.16873,-3.275975,759.0782,7887.0,0.64631553158343,0.6443590732094167,0.10333659650956711,0.652728467211739,0.758583590686902,0.6831358404389933,0.785841745517006,0.6106144064510077,"Villarejo de Salvanés es un municipio y localidad española de la Comunidad de Madrid. El término municipal, ubicado en la comarca de Las Vegas y en la histórica de la Alcarria de Chinchón, tiene una población de 7900 habitantes (INE 2024). Pertenece a la diócesis de Alcalá de Henares y al partido judicial de Arganda del Rey. Tiene como patrona a la Virgen de la Victoria de Lepanto y como patrón a San Andrés Apóstol. Posee un vasto término municipal con una extensión de 118,6 km² en los que integra a otras cuatro secciones: Las Huertas de Villarejo, Buena Mesón, La Varga y Vega Corbera.Ubicada en el kilómetro 48 de la autovía A-3 Madrid-Valencia, limita con las siguientes poblaciones: al norte con Tielmes a 12 km y Perales de Tajuña a 11 km; al este con Valdaracete a 9 km y Fuentidueña de Tajo a 12 km; al sur con Villamanrique de Tajo a 11 km y Villarrubia de Santiago (Toledo) a 38 km; y al oeste con Valdelaguna a 8 km, Colmenar de Oreja a 12 km y Belmonte de Tajo a 6 km. Está situada entre dos ríos, el Tajo y el Tajuña y se encuentra a una altitud de 756 m sobre el nivel del mar."
1816,Villaviciosa de Odón,40.3571,-3.90059,647.7311,29294.0,0.9315260858647223,0.5646359093541936,0.004577945163537628,0.8968902311312434,0.89011750977713,0.8665219774175997,0.8729782344569946,0.7181782704522031,"Villaviciosa de Odón es un municipio y ciudad de España, en la Comunidad de Madrid, al oeste del área metropolitana de la capital. Cuenta con una población de 29 273 habitantes (INE 2024).El escudo heráldico que representa al municipio fue aprobado el 21 de diciembre de 1976 con el siguiente blasón:

 

La descripción textual de la bandera, aprobada por el 21 de enero de 2000 es la siguiente:"
1821,Villavieja del Lozoya,41.00592,-3.671118,1062.474,327.0,0.13329750366867382,0.7454080054587368,0.2739052139462748,0.41195703247557874,0.2266635345487703,0.7419785494424059,0.0,0.3618871199343486,"Villavieja del Lozoya es un municipio y localidad española del norte de la Comunidad de Madrid. Cuenta con una población de 324 habitantes (INE 2024).Villavieja del Lozoya está situado en el valle medio del Lozoya. El pueblo está situado a 1066 metros de altitud sobre el nivel del mar, y alcanza los 2022 metros en su punto más occidental del término, justo en contacto con la provincia de Segovia y con el vecino Navarredonda y San Mamés.
Al llegar a Villavieja del Lozoya por la carretera M-634 de acceso desde Buitrago del Lozoya, se contempla el caserío de Villavieja compacto y concentrado en una superficie pequeña casi circular.​"
1837,Zarzalejo,40.54749,-4.181604,1105.808,1870.0,0.9779752954764683,0.6471326312370954,0.15633851633397472,0.4579759593306327,0.8272158588173507,0.08906920415076174,0.38135994681132934,0.5052953445939448,"Zarzalejo es un municipio y localidad española de la Comunidad de Madrid. Situado en la comarca de la Sierra Oeste, cuenta con una población de 1874 habitantes (INE 2024). En tiempos pasados fue lugar de recreo y descanso del monarca Felipe II, y cantera de la que se extrajo el granito con el que se levantó el Monasterio de San Lorenzo de El Escorial.El término municipal de Zarzalejo limita al norte con el de Santa María de la Alameda y San Lorenzo de El Escorial, y al sur y oeste con el de Robledo de Chavela. Tiene una extensión de 20,2 km².

La localidad está situada a una altitud de 1104 m sobre el nivel del mar.​​ Este se encuentra a los pies de dos montañas graníticas: la Machota Alta (1464 m), popularmente llamada el Pico del Fraile, y la Machota Baja (1404 m), que forman parte de las estribaciones meridionales de la sierra de Guadarrama. Dista de Madrid 58 km.
Zarzalejo se reparte en dos núcleos: arriba, el pueblo antiguo; abajo, La Estación, núcleo tradicionalmente conocido como Los Pajares. El primero, estructurado en torno a la plaza de la Constitución y la iglesia, fue el primer emplazamiento escogido por Felipe II para construir el Monasterio de El Escorial, dada la cercanía a las canteras de piedra de las laderas de las Machotas. La Estación es más reciente y en los últimos años ha tenido un crecimiento singular, con la construcción de numerosos chalés. 
En la carretera que une los dos núcleos se ha construido un mirador hacia el valle, antiguamente ocupado por huertos y hoy cubierto de prados en los que crecen fresnedas y melojares.
Su término forma parte del Territorio Histórico de ""El Escorial: Monasterio, Sitio y Entorno Natural y Cultural"", declarado Bien de Interés Cultural por la Comunidad de Madrid, mediante decreto 52/2006."
